min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;0;0;0;0;0;0;0;0;
0;2147483647;500000;83334;6;25769.597607;1;0.000000;0.000173;0.189233;o;0.001510;0.005503;0.047496;0.035866;0.083364;0.056772;0.041840;0.189035;
0;2147483647;500000;71429;7;30064.590670;1;0.000000;0.000136;0.206607;o;0.000867;0.004639;0.062316;0.048397;0.110714;0.051102;0.039105;0.206457;
0;2147483647;500000;62500;8;34359.738352;1;0.000000;0.000178;0.201649;o;0.000784;0.004811;0.043422;0.048075;0.091499;0.060355;0.043976;0.201458;
0;2147483647;500000;55556;9;38654.396411;1;0.000000;0.000133;0.205667;o;0.000681;0.004613;0.042096;0.051680;0.093778;0.055717;0.050701;0.205520;
0;2147483647;500000;50000;10;42949.672940;1;0.000000;0.000120;0.209128;o;0.000614;0.004630;0.047470;0.044654;0.092126;0.060518;0.051072;0.208994;
0;2147483647;500000;45455;11;47244.167792;1;0.000000;0.000105;0.211784;o;0.000550;0.004618;0.047317;0.046313;0.093632;0.059636;0.053199;0.211665;
0;2147483647;500000;41667;12;51539.195214;1;0.000000;0.000100;0.213678;o;0.000543;0.004806;0.045537;0.048628;0.094167;0.062430;0.051586;0.213564;
0;2147483647;500000;38462;13;55833.904815;1;0.000000;0.000089;0.212896;o;0.000449;0.004657;0.036110;0.048077;0.084188;0.064328;0.059143;0.212794;
0;2147483647;500000;35715;14;60128.339549;1;0.000000;0.000089;0.213459;o;0.000445;0.004419;0.032238;0.050594;0.082833;0.064616;0.061013;0.213355;
0;2147483647;500000;33334;15;64423.220946;1;0.000000;0.000077;0.215573;o;0.000453;0.004712;0.033255;0.049842;0.083098;0.066423;0.060755;0.215475;
0;2147483647;500000;31250;16;68719.476704;1;0.000000;0.000126;0.215427;o;0.000330;0.004751;0.034287;0.052732;0.087020;0.072426;0.050727;0.215289;
0;2147483647;500000;29412;17;73013.859887;1;0.000000;0.000072;0.216018;o;0.000352;0.004414;0.032823;0.054263;0.087087;0.074201;0.049851;0.215933;
0;2147483647;500000;27778;18;77308.792822;1;0.000000;0.000067;0.176553;o;0.000320;0.004319;0.024613;0.045548;0.070162;0.054693;0.046952;0.176474;
0;2147483647;500000;26316;19;81603.725756;1;0.000000;0.000070;0.179918;o;0.000310;0.004423;0.025038;0.046972;0.072012;0.056503;0.046558;0.179835;
0;2147483647;500000;25000;20;85899.345880;1;0.000000;0.000078;0.179644;o;0.000252;0.004319;0.024768;0.045916;0.070685;0.057667;0.046598;0.179555;
0;2147483647;500000;23810;21;90192.509324;1;0.000000;0.000065;0.182212;o;0.000263;0.004338;0.024969;0.047399;0.072369;0.058221;0.046915;0.182134;
0;2147483647;500000;22728;22;94486.256908;1;0.000000;0.000149;0.208022;o;0.000269;0.004328;0.024634;0.051220;0.075856;0.067014;0.060351;0.207859;
0;2147483647;500000;21740;23;98780.296550;1;0.000000;0.000058;0.213025;o;0.000265;0.004544;0.028132;0.053151;0.081284;0.068866;0.057963;0.212953;
0;2147483647;500000;20834;24;103075.916627;1;0.000000;0.000062;0.205775;o;0.000257;0.004615;0.027853;0.051452;0.079307;0.065962;0.055526;0.205697;
0;2147483647;500000;20000;25;107374.182350;1;0.000000;0.000061;0.214290;o;0.000287;0.004761;0.028667;0.053232;0.081899;0.074391;0.052835;0.214211;
0;2147483647;500000;19231;26;111667.809630;1;0.000000;0.000094;0.217326;o;0.000187;0.004429;0.029905;0.055723;0.085630;0.073751;0.053186;0.217220;
0;2147483647;500000;18519;27;115961.101949;1;0.000000;0.000088;0.215572;o;0.000391;0.004416;0.028711;0.055887;0.084599;0.074531;0.051504;0.215472;
0;2147483647;500000;17858;28;120253.312073;1;0.000000;0.000054;0.215086;o;0.000220;0.004431;0.028311;0.055256;0.083568;0.075739;0.051033;0.215019;
0;2147483647;500000;17242;29;124549.567742;1;0.000000;0.000056;0.211946;o;0.000247;0.004691;0.026537;0.062590;0.089129;0.067317;0.050446;0.211867;
